timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716867771481,2491,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,12927,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=112&STNM=72672,2491,0,617
1716867774822,1109,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,10875,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=1512&STNM=94866,1109,0,630
1716867775704,1488,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,21189,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=612&STNM=72440,1486,0,632
1716867775146,2292,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,12198,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=812&STNM=93112,2292,0,616
1716867776351,1568,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,18850,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=712&STNM=72440,1567,0,636
1716867777206,3309,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,11367,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=1412&STNM=72672,3309,0,630
1716867778368,3706,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,140334,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=1612&STNM=94866,3317,0,636
1716867781004,3950,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,143087,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=2212&STNM=60390,3571,0,640
1716867782659,2558,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,38786,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=612&STNM=26477,2555,0,642
1716867784559,4131,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,419858,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=2312&STNM=94866,3561,0,642
1716867786480,2322,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,6682,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=1712&STNM=26477,2322,0,625
1716867787176,3781,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,156678,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=2112&STNM=93112,3403,0,627
1716867788975,2445,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,1184,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=412&STNM=93112,2445,0,629
1716867788946,3129,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,11911,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=2312&STNM=72672,3129,0,630
1716867791074,1393,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,9639,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=2012&STNM=60390,1393,0,628
1716867794846,1342,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-2,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=012&STNM=93112,1340,0,626
1716867793815,3350,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,180948,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=1812&STNM=72440,2969,0,634
1716867797294,1168,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,9639,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=2012&STNM=60390,1168,0,634
1716867796246,4236,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,201993,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=712&STNM=72440,3858,0,623
1716867800316,3430,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,5824,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=712&STNM=26477,3430,0,625
1716867803628,1103,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,12689,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1012&STNM=72672,1103,0,621
1716867801273,7293,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,43582,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=512&STNM=94866,7109,0,629
1716867809428,1380,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-1,text,false,,267,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=2812&STNM=60390,1367,0,632
1716867810809,1603,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,20255,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=212&STNM=72672,1603,0,642
1716867802598,11066,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,448744,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=600&TO=2812&STNM=93112,10339,0,622
1716867804461,10249,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,537868,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=1912&STNM=72440,9508,0,622
1716867814227,1688,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,43580,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=512&STNM=94866,1506,0,641
1716867817052,1321,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,11909,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=1412&STNM=72672,1321,0,623
1716867819067,5083,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,28948,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1012&STNM=26477,5081,0,633
1716867822908,1348,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-5,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=012&STNM=60390,1344,0,625
1716867819620,5098,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,100434,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=1412&STNM=26477,4900,0,628
1716867817170,8138,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,473589,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=2812&STNM=94866,7394,0,631
1716867823585,3657,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,182718,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=1312&STNM=93112,3289,0,629
1716867827552,4414,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,160367,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1612&STNM=94866,4036,0,600
1716867829421,2710,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,15963,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=412&STNM=72440,2710,0,627
1716867828731,3551,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,159681,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1712&STNM=93112,3174,0,699
1716867829400,3416,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,150770,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2312&STNM=72440,3040,0,622
1716867836279,1624,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,11365,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=512&STNM=72672,1624,0,958
1716867837161,1358,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,6680,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=2212&STNM=26477,1357,0,630
1716867838344,1388,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,8243,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=1412&STNM=26477,1388,0,630
1716867833802,9112,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,70224,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=1512&STNM=72672,8923,0,636
1716867837283,9798,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,26481,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1912&STNM=60390,9796,0,608
1716867845479,3010,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,6589,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=1112&STNM=94866,3010,0,679
1716867843139,6512,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,481716,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=100&TO=1312&STNM=72440,5771,0,1631
1716867848713,1095,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,7515,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=1312&STNM=26477,1095,0,638
1716867846109,5539,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,275260,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=2612&STNM=93112,4986,0,992
1716867851926,1358,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,9639,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=612&STNM=60390,1358,0,643
1716867852840,1320,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=1312&STNM=93112,1320,0,641
1716867854392,1335,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,12689,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=312&STNM=72672,1334,0,605
1716867854906,2446,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10014,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=412&STNM=60390,2446,0,630
1716867858765,2356,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,11994,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=1712&STNM=94866,2356,0,597
1716867859580,4594,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,515483,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=1512&STNM=72440,3842,0,655
1716867861377,4525,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,222800,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1600&TO=2612&STNM=93112,3968,0,639
1716867862982,4035,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,334737,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=2112&STNM=72440,3467,0,600
1716867864149,3032,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,92374,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=1512&STNM=72672,2837,0,604
1716867866606,1042,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-1,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=012&STNM=26477,1037,0,608
1716867866258,2372,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,10115,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=712&STNM=60390,2372,0,628
1716867870278,6317,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,81344,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=2412&STNM=94866,6125,0,632
1716867872433,7378,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,218125,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=1912&STNM=93112,6825,0,631
1716867878703,1196,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,16118,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=112&STNM=72440,1196,0,599
1716867873956,7531,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,24322,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1212&STNM=26477,7529,0,628
1716867873238,8737,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10641,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=712&STNM=60390,8737,0,641
1716867882084,2850,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,41650,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=1112&STNM=94866,2844,0,630
1716867884312,3178,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,151881,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=912&STNM=72672,2774,0,594
1716867884981,3385,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,41271,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=600&TO=612&STNM=72440,3329,0,637
1716867886992,3955,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,271137,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=1212&STNM=72672,3394,0,635
1716867888071,2897,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,47639,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1412&STNM=26477,2712,0,602
1716867890288,2413,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,1184,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=312&STNM=93112,2413,0,634
1716867890228,3942,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,290236,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=2712&STNM=94866,3383,0,646
1716867892944,1353,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,11992,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=1112&STNM=94866,1353,0,604
1716867896981,1276,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,12689,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1012&STNM=72672,1276,0,603
1716867892684,5740,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,61019,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=1912&STNM=60390,5553,0,633
1716867895407,4187,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,206446,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=2112&STNM=26477,3802,0,629
1716867899878,2195,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10426,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=412&STNM=60390,2195,0,649
1716867901082,1151,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=1912&STNM=93112,1151,0,635
1716867901631,1508,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,21733,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=2012&STNM=72440,1507,0,623
1716867900582,3280,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,249783,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=2212&STNM=72672,2719,0,637
1716867905878,1205,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,3545,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=112&STNM=26477,1205,0,633
1716867908688,1326,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-5,text,false,,267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=2712&STNM=60390,1320,0,733
1716867908990,1343,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-1,text,false,,267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=312&STNM=94866,1325,0,813
1716867909063,1396,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-4,text,false,,267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=2112&STNM=60390,1388,0,740
1716867907828,8858,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,1184,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=412&STNM=93112,8858,0,710
1716867907595,9296,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,18617,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=1112&STNM=72440,9295,0,686
1716867916813,2501,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,6683,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=412&STNM=26477,2500,0,643
1716867917446,2615,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,18305,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=1512&STNM=72440,2614,0,643
1716867916921,3341,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,212061,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=2712&STNM=94866,2951,0,641
1716867921155,1420,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=1712&STNM=93112,1420,0,637
1716867923505,1481,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,1182,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=412&STNM=93112,1481,0,699
1716867925554,1587,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,20876,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=112&STNM=72440,1586,0,623
1716867926096,1406,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,10424,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=212&STNM=60390,1406,0,622
1716867919264,8696,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,49933,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=812&STNM=72672,8512,0,630
1716867933476,1373,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,12769,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=412&STNM=72672,1373,0,619
1716867928736,6712,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,42995,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=1912&STNM=72672,6705,0,594
1716867930905,8992,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,80273,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=1012&STNM=26477,8798,0,601
1716867931598,10116,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,155122,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=2112&STNM=26477,9736,0,616
1716867928227,14729,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,330075,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=2712&STNM=94866,14153,0,623
1716867942809,2996,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,101162,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2412&STNM=94866,2625,0,628
1716867944871,1279,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,18303,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=412&STNM=72440,1276,0,665
1716867943380,2904,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,127171,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=2512&STNM=60390,2528,0,622
1716867949590,1694,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,15419,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=1612&STNM=72672,1693,0,669
